dataID	context	indices_target_token	indices_target_sentence	lemma
mag_1843_555104.txt-706-25	We remember to have known a party of them, closely besieged in a castle, and suffering for water, to let down their donkeys and mules by ropes from the walls, and permit them to fall into the hands of their besiegers rather than to kill them or let them feel the want of water; and we should have supposed them to be merciful, had we not known that they retained their Christian captives, and saw them going round at daybreak, licking from the stones the little moisture that had been deposited in the night, and gradually perishing with thirst.	116:123	0:545	donkey_nn
fic_1843_7208.txt-2339-7	, the P. M. G. contemplates introducing donkeys throughout the department -- superannuated donkeys.	40:47	0:99	donkey_nn
mag_1848_565755.txt-420-24	should form a party to the Tchiflick * on Wednesday, and so between four and five o'clock we were up, and our donkeys and donkey drivers were brought with the mules for our baggage.	110:117	0:181	donkey_nn
nf_1852_752548.txt-798-31	"Three months after, she happened to encounter him on the same spot, when he accosted her, without any previous salutation, "" You were telling me about a donkey, Miss -- -, a donkey of your brother's -- Braham, I think you called him -- yes, Braham; a strange name for an ass!"	153:159	0:275	donkey_nn
fic_1839_7352.txt-891-11	Against the adjacent palace-wall, a poorly-clad old man urges his donkey, whose slender proportions are almost hidden beneath a towering load of vegetables.	66:72	0:156	donkey_nn
mag_1853_590188.txt-55-11	"The number of horses, oxen, cows, sheep, donkeys, swine, hens, ducks, geese, and goslings; the quantity of corn, oats, buckwheat, potatoes, hay, cotton, hemp, flax, cheese, bacon, &c., &c., &c.; and when he has got all this before him in a well-arranged table, he is fully competent to make all sorts of laws, recoinmen (l all sorts of measures, meddle with every man's private business, govern the nation according to Cocker's arithmetic, and take his stand among the "" Heaven-born Statesmen. """	41:48	0:495	donkey_nn
fic_1852_3609.txt-1151-3	But when the donkey's turn came on, They heard him with many ifs.	13:19	0:65	donkey_nn
fic_1839_7352.txt-1973-3	Small droves of donkeys, with their panniers filled with the firmly moulded product of the mine, wind along the highway, and far above appears the Girgenti on the summit of a mountain.	16:23	0:184	donkey_nn
mag_1845_587513.txt-305-9	Over all these difficulties, our guide urged his donkey gaily and unconcernedly.	49:55	0:80	donkey_nn
nf_1838_747585.txt-3-21	Winding his doubtful and perilous way among tottering and ruined houses, jostled by camels, dromedaries, horses, and donkeys, perhaps he will draw up against a wall, and, thinking of plague, hold his breath and screw himself into nothing, while he allows a corpse to pass, followed by a long train of howling women, dressed in black, with masks over their faces; and entering	117:124	0:375	donkey_nn
fic_1835_7353.txt-663-9	Under favourable auspices I commenced moving, upon a donkey, from the village of Resina towards Vesuvius, through a kind of lane choked up with earth and stones.	53:59	0:161	donkey_nn
nf_1854_755030.txt-147-11	After a while a lady came along, riding a little donkey.	49:55	0:56	donkey_nn
fic_1847_7124.txt-543-5	He was mounted on a donkey fantastically accoutred and having at the end of his nose an elephant's trunk.	20:26	0:105	donkey_nn
nf_1838_747585.txt-438-30	As she grew up, she went out occasionally alone; and even among the Turks her interesting little figure made her a favourite; and when all the other donkeys were idle, hers was sure to be engaged.	149:156	0:196	donkey_nn
mag_1845_587513.txt-290-8	The little pilot led the way on a donkey; my friend followed on a mule, and I brought up the rear on horseback.	34:40	0:111	donkey_nn
fic_1843_7039.txt-3001-5	Even the poor, despised donkey is changed by its magic influence.	24:30	0:65	donkey_nn
mag_1990_421215.txt-146-20	On the day of our visit, as we returned to the house past vineyard workers in huaso hats and donkey carts stirring the road dust, we were greeted by the team from Panquehue -- Chadwick, Huneeus and their German friends.	93:99	0:219	donkey_nn
news_1993_655718.txt-34-45	"A few examples of how Antwerp ' 93 hopes to promote this discussion: "" Zingaro, "" a circus opera employing a Georgian men's choir, a Berber women's choir, Gypsies, and a menagerie of 12 breeds of horses, donkeys, and geese, all performing together in harmony; "" Pigeons and Pencils, "" a commissioned symphonic work performed by young musicians from Antwerp's Moroccan community; and the Antwerp ' 93 ark, a performing arts "" refuge "" that will stage groups of young dancers, musicians, and actors from around the world."	204:211	0:519	donkey_nn
nf_1999_774019.txt-609-4	One has friezes of donkeys, oxen and olive trees, and could have been carved during the start of any Middle Eastern culture.	19:26	0:124	donkey_nn
mag_1999_404075.txt-254-9	"As if from habit, hundreds of "" nodding donkey "" oil drills, their corroded gears whining in the wind, still scavenge the long-exhausted shoreline reserves, seeking to pump up one last stray molecule of hydrocarbon."	40:46	0:215	donkey_nn
fic_1984_10723.txt-599-1	The donkey grasped the hindquartersof the mare with his forelegs, gave a few convulsive jumps and hung in midair with a comical look of bliss on his whitepatchedface.	4:10	0:166	donkey_nn
fic_1969_10510.txt-1234-4	"At times when a donkey cart carrying a small load of peasant canes -- those which the villagers grew amid the stones in their tiny plots -- would creak onto the scale, he would dash, fussing, outside. """	16:22	0:202	donkey_nn
fic_2000_38940.txt-796-33	I have never tried to understand your kind any more than your kind have tried to see the world through the eyes of the cow you drive to the slaughter, or the donkey whose back you break with burdens, or the stray dog you kick away from the fire.	158:164	0:245	donkey_nn
news_2007_637936.txt-36-12	I will try to convince him that it is not only this donkey who will die, but the foal, too.	52:58	0:91	donkey_nn
fic_1987_10753.txt-7830-8	Even that old man who'd provided the donkeys.	37:44	0:45	donkey_nn
fic_1994_54030.txt-305-13	To some it sounds like a mob of crows, to others a donkey's bray.	51:57	0:65	donkey_nn
fic_1975_10601.txt-83-16	He didn't accept defeat gracefully, and was known by his fellow seminarians as the donkey, or the	83:89	0:97	donkey_nn
fic_1983_23976.txt-771-10	It was not a horse but a donkey, a donkey so tiny that its rider's feet almost touched the ground.	35:41	0:98	donkey_nn
fic_1984_10723.txt-2046-9	"Passatempo killed the uncle who gave him his first donkey. """	51:57	0:60	donkey_nn
fic_1987_10753.txt-7717-15	"And now this Jesus, the Messiah, sent two men here to claim my donkeys! """	63:70	0:73	donkey_nn
mag_1961_246109.txt-19-52	"I believe Joshua did pray to God and the sun stood still "" On her Israeli trip she became frightened while traveling over the twisting roads of the rugged Judean Hills, until a "" Spirit "" reprimanded her: "" If Joseph could bring Mary over these rough mountains on a donkey, you ought a be ashamed of yourself, Mahalia. """	266:272	0:320	donkey_nn
fic_1997_54593.txt-116-14	could have guessed which building was Branas ' from the number of horses and donkeys tied up in front of it.	77:84	0:108	donkey_nn
news_1984_671409.txt-15-28	"gives Mr. Dillon the heartfelt advice that there ' s no point in going to college; why study Socrates, he asks, when Socrates rode a donkey and not a Ferrari. """	133:139	0:160	donkey_nn
fic_1992_16254.txt-452-3	She boards a donkey and rides off into the jungle with Jahausa.	13:19	0:63	donkey_nn
fic_1984_10723.txt-620-1	The donkey's work had just begun; he had a much less pleasant task before him.	4:10	0:78	donkey_nn
fic_1983_10710.txt-482-40	Next to an open green door hung a vertical sign, and Mrs. Pollifax brought out her small camera and took a picture of the charming vignette: a courtyard, a door, a leafy green tree, a donkey cart parked next to the door. '	184:190	0:222	donkey_nn
fic_2005_50069.txt-390-5	WHEN YUSUF and his borrowed donkey returned home, footsore and hungry after five	28:34	0:80	donkey_nn
fic_2008_36244.txt-94-2	""" A donkey, "" Cyrus said quickly, realizing that the Adult Conspiracy prevented her from knowing the other term. """	4:10	0:114	donkey_nn
nf_1999_774012.txt-1341-9	Street scenes and marketplaces are hypnotic: cows, donkeys, goats, camels, chickens, elephants sharing the roads with cars, buses, trucks, motorcycles, human-powered	51:58	0:165	donkey_nn
fic_1969_10510.txt-1908-23	It was instantly at home with the badtemperedfowls who fought each other over the scraps tossed them from the doorway, and the donkey standing, abject and morose, near the cactus bush where the wash was hung to dry.	127:133	0:215	donkey_nn
fic_1971_10544.txt-4957-8	He resumed his anecdote in Italian about the donkey that had gotten into the grounds the previous week, laid waste to a vegetable patch, and chewed up a wholep260chapter of manuscript.	45:51	0:184	donkey_nn
fic_1990_16024.txt-55-5	Then another sound -- the donkey starts screeching in wild panic.	26:32	0:65	donkey_nn
fic_1977_10620.txt-714-2	""" Some donkey, more likely, "" said Heatter wryly. """	7:13	0:51	donkey_nn
fic_1966_10472.txt-5131-110	No rare woods here, no perfumed wine, no choirs of boys, but Bael with the head of a man and a spider's body, cat and toad growing out of his neck, commandingforty-six legions of devils; Behemoth, full stomachedas Omensetter's wife had been with her skin like shining satin, but otherwise an elephant devouring grass like the oxen, his whole strength in his loins and his virtue fitted in the button of his belly, commanding thrice seven regiments of furies; Astaroth, the ugly angel, vulgarly astride a dragon, leading forty legions; Forcas on a donkey; Marchocias vomiting; Buer in a wheel of hooves revolving; Asmodeus; Theutus; Incubus -- demon after demon drawn delightfully by Angelo, who made God's finger like an amorous engine for the Vatican.	547:553	0:752	donkey_nn
fic_1984_10723.txt-3174-22	The cobbled streets and narrow sidewalks had been flushed with water and some children were playing around the raised platform where the donkey and mare had been mated on that long-ago fateful day.	137:143	0:197	donkey_nn
fic_1993_25024.txt-2073-8	You hit him and he works like a donkey, like a soldier who can not break his oath of allegiance to king and country.	32:38	0:116	donkey_nn
